DAYS,AAPL,SPX,VIX,SPGSCITR,BNDGLB,EEM,RETURN
3972,73.9071,1845.16,14.35,4964.55,373.59,39.01,-0.009022526
3973,75.3814,1854.29,14.04,4944.88,374.35,39.75,0.019948016
3974,75.1771,1859.45,14,4964.6,374.58,39.48,-0.002710218
3977,75.3943,1845.73,16,5045.42,375.46,38.78,0.002889178
3978,75.8914,1873.91,14.1,5012.92,374.01,39.44,0.006593337
3979,76.0514,1873.81,13.89,4956.39,373.92,39.47,0.002108276
3980,75.8214,1877.03,14.21,4972.4,373.2,40.03,-0.00302427
3981,75.7771,1878.04,14.11,4995.71,372.43,39.52,-0.000584268
3984,75.8457,1877.17,14.2,4951.4,372.63,39.25,0.000905287
3985,76.5843,1867.63,14.8,4944.24,372.73,38.81,0.009738192
3986,76.6586,1868.2,14.47,4910.63,373.5,38.89,0.000970173
3987,75.8071,1846.34,16.22,4899.02,374.91,38.19,-0.01110769
3988,74.9557,1841.13,17.82,4934.58,375.15,38.4,-0.011231138
3991,75.2486,1858.83,15.64,4882.03,374.47,38.87,0.003907641
3992,75.9143,1872.25,14.52,4920.27,374.81,39.41,0.008846676
3993,75.8943,1860.77,15.12,4916.69,373.47,38.57,-0.000263455
3994,75.5286,1872.01,14.52,4900.08,372.5,38.74,-0.004818544
3995,76.1243,1866.52,15,4911.93,373.17,38.98,0.007887079
3998,77.0271,1857.44,15.09,4915.02,373.5,39.36,0.011859551
3999,77.8557,1865.62,14.02,4922.07,373.59,39.81,0.010757253
4000,77.1114,1852.56,14.93,4929.04,374.3,39.9,-0.009559994
4001,76.78,1849.04,14.62,4976.85,374.73,40.42,-0.004297678
4002,76.6943,1857.62,14.41,4985.44,373.95,40.74,-0.001116176
4005,76.6771,1872.34,13.88,4971.54,373.91,41.01,-0.000224267
4006,77.3786,1885.52,13.1,4910.07,373.42,41.49,0.009148755
4007,77.5071,1890.9,13.09,4880.99,372.58,41.57,0.001660666
4008,76.97,1888.77,13.37,4923.14,372.71,41.41,-0.006929688
4009,75.9743,1865.09,13.96,4943.5,373.99,41.3,-0.012936209
4012,74.7814,1845.04,15.57,4922.85,374.93,41.475,-0.015701362
4013,74.7771,1851.96,14.89,4989.48,375.65,41.96,-5.75E-05
4014,75.76,1872.18,13.82,5017.04,375.94,42.28,0.013144398
4015,74.7829,1833.08,15.89,5010.48,377.41,41.83,-0.012897307
4016,74.23,1815.69,17.03,5006.36,377.45,41.83,-0.007393401
4019,74.5257,1830.61,16.11,5050.79,376.91,41.741,0.003983565
4020,73.9943,1842.98,15.61,5054.03,377.28,41.11,-0.007130426
4021,74.1443,1862.31,14.18,5062.89,376.91,41.63,0.002027183
4022,74.9914,1864.85,13.36,5075.73,375.97,42.01,0.011425019
4026,75.8814,1871.89,13.25,5071.33,375.74,41.75,0.011868028
4027,75.957,1879.55,13.19,5049.02,375.76,41.64,0.000996292
4028,74.9643,1875.39,13.27,5046.56,376.58,41.34,-0.013069237
4029,81.11,1878.61,13.32,5077.29,376.65,41.38,0.08198169
4030,81.7057,1863.4,14.06,5048.24,377.21,40.82,0.007344347
4033,84.87,1869.43,13.97,5025.7,376.86,41.02,0.03872802
4034,84.6186,1878.33,13.71,5056.98,376.53,41.41,-0.002962177
4035,84.2986,1883.95,13.41,5008.4,377.65,41.33,-0.003781674
4036,84.4971,1883.68,13.25,4978.46,378.34,41.38,0.002354725
4037,84.6543,1881.14,12.91,4996.35,378.6,41.61,0.001860419
4040,85.8514,1884.66,13.29,4981.02,378.45,41.38,0.014141042
4041,84.9157,1867.72,13.8,4981.42,379.28,41.57,-0.010899065
4042,84.6186,1878.21,13.4,5003.4,379.34,41.79,-0.003498764
4043,83.9986,1875.63,13.43,4992.12,379.49,41.69,-0.007326994
4044,83.6489,1878.48,12.92,4977.27,378.58,41.62,-0.004163165
4047,84.69,1896.65,12.23,4992.23,378,42.32,0.012446069
4048,84.8229,1897.45,12.13,5017.98,378.42,42.48,0.001569253
4049,84.8386,1888.53,12.17,5042.63,379.86,42.78,0.000185092
4050,84.1171,1870.85,13.17,5018.12,380.41,42.38,-0.008504384
4051,85.3586,1877.86,12.44,5024.37,380.13,42.94,0.014759187
4054,86.37,1885.08,12.42,5031.67,380.03,42.94,0.011848835
4055,86.3871,1872.83,12.96,5033.49,380.14,42.59,0.000197985
4056,86.6157,1888.03,11.91,5066.67,379.67,42.92,0.002646228
4057,86.7529,1892.49,12.03,5057.63,379.34,43.22,0.001584008
4058,87.7329,1900.53,11.36,5067.11,379.61,43.14,0.011296452
4062,89.3757,1911.91,11.51,5044.32,379.99,42.77,0.018725016
4063,89.1443,1909.78,11.68,5024.28,381.35,43.02,-0.002589071
4064,90.7686,1920.03,11.57,5035.25,381.19,43.14,0.018221019
4065,90.4286,1923.57,11.4,4999.62,381.09,42.55,-0.003745789
4068,89.8071,1924.97,11.58,4990.61,379.74,42.68,-0.006872826
4069,91.0771,1924.24,11.87,4984.02,378.81,42.92,0.014141421
4070,92.1171,1927.88,12.08,4971.6,378.55,42.68,0.011418897
4071,92.4786,1940.46,11.68,4976.56,379.12,43.13,0.003924353
4072,92.2243,1949.44,10.73,4983.68,379.35,43.56,-0.002749825
4075,93.7,1951.27,11.15,5027.16,379.07,43.72,0.016001206
4076,94.25,1950.79,10.99,5009.9,378.54,43.95,0.005869797
4077,93.86,1943.89,11.6,5013.13,378.73,43.8,-0.004137931
4078,92.29,1930.11,12.56,5105.25,379.64,43.59,-0.01672704
4079,91.28,1936.16,12.18,5120,379.3,43.61,-0.010943764
4082,92.2,1937.78,12.65,5126.67,379.79,43.41,0.010078878
4083,92.08,1941.99,12.06,5131.34,378.68,43.42,-0.001301518
4084,92.18,1956.98,10.61,5142.76,379.34,43.9,0.001086012
4085,91.86,1959.48,10.62,5178.76,379.94,43.65,-0.003471469
4086,90.91,1962.87,10.85,5185.2,379.64,43.56,-0.010341825
4089,90.83,1962.61,10.98,5161.11,379.98,43.47,-0.000879991
4090,90.28,1949.98,12.13,5172.25,380.36,43.45,-0.006055268
4091,90.36,1959.53,11.59,5167.85,381.19,43.2,0.000886132
4092,90.9,1957.22,11.63,5148.56,381.77,43.25,0.005976096
4093,91.98,1960.96,11.26,5143.21,381.87,43.35,0.011881188
4096,92.93,1960.23,11.57,5105.46,382.37,43.23,0.010328332
4097,93.52,1973.32,11.15,5098.59,381.61,43.64,0.006348865
4098,93.48,1974.62,10.82,5074.36,380.44,43.9,-0.000427716
4099,94.03,1985.44,10.32,5064.6,379.79,44.16,0.005883611
4103,95.968,1977.65,11.33,5022.06,380.36,44.13,0.020610443
4104,95.35,1963.71,11.98,4995.25,381.28,43.9325,-0.006439647
4105,95.39,1972.83,11.65,4957.85,381.57,44.18,0.000419507
4106,95.035,1964.68,12.59,4963.76,381.74,43.94,-0.003721564
4107,95.22,1967.57,12.08,4902.92,382.05,43.89,0.001946651
4110,96.45,1977.1,11.82,4917.11,381.61,44.23,0.012917454
4111,95.32,1973.28,11.96,4882.7,381.33,44.2,-0.011715915
4112,94.78,1981.57,11,4901.06,381.37,44.31,-0.005665128
4113,93.0899,1958.12,14.54,4928.52,382.3,43.48,-0.017831821
4114,94.43,1978.22,12.06,4906.64,382.21,44.16,0.014395762
4117,93.939,1973.63,12.81,4925.06,382.45,44.31,-0.005199619
4118,94.72,1983.53,12.24,4910.79,382.39,44.72,0.008313906
4119,97.19,1987.01,11.52,4930.72,382.43,44.76,0.026076858
4120,97.03,1987.98,11.84,4906.6,381.59,44.96,-0.00164626
4121,97.671,1978.34,12.69,4931.96,382.14,44.78,0.006606204
4124,99.02,1978.91,12.56,4914.23,382.03,45.09,0.013811674
4125,98.38,1969.95,13.28,4901.3,382.29,44.82,-0.006463341
4126,98.15,1970.07,13.33,4877.73,380.53,44.6,-0.002337874
4127,95.6,1930.67,16.95,4835.02,380.43,43.82,-0.025980642
4128,96.13,1925.15,17.03,4802.34,381.43,44.06,0.005543933
4131,95.59,1938.99,15.12,4823.59,381.7,44.47,-0.005617393
4132,95.12,1920.21,16.87,4790.98,381.39,43.79,-0.004916832
4133,94.96,1920.24,16.37,4808.27,381.59,43.485,-0.001682086
4134,94.48,1909.57,16.66,4815.58,382.33,43.32,-0.00505476
4135,94.74,1931.59,15.77,4800.84,382.76,43.71,0.002751905
4138,95.99,1936.92,14.23,4810.76,382.48,44.27,0.013194005
4139,95.97,1933.75,14.13,4763.89,382.2,44.32,-0.000208355
4140,97.24,1946.72,12.9,4774.27,382.67,44.56,0.013233302
4141,97.5,1955.18,12.42,4690.52,383.23,44.63,0.002673797
4142,97.98,1955.06,13.15,4728.72,384.16,44.51,0.004923077
4145,99.16,1971.74,12.32,4673.3,383.24,44.94,0.012043274
4146,100.53,1981.6,12.21,4666.44,382.78,45.15,0.013816055
4147,100.57,1986.51,11.78,4681.01,382.23,45.06,0.000397891
4148,100.58,1992.37,11.76,4699.67,382.39,44.87,9.94E-05
4149,101.32,1988.4,11.47,4693.84,382.25,44.75,0.007357328
4152,101.54,1997.92,11.7,4694.38,382.44,45.08,0.002171338
4153,100.889,2000.02,11.63,4708.21,382.76,45.35,-0.006411266
4154,102.13,2000.12,11.78,4714.19,383.47,45.58,0.012300647
4155,102.25,1996.74,12.05,4723.99,383.83,45.13,0.001174973
4156,102.5,2003.37,11.98,4755.75,383.79,45.06,0.002444988
4160,103.3,2002.28,12.25,4661.82,381.88,44.99,0.007804878
4161,98.94,2000.72,12.36,4728,382.05,45.58,-0.042207164
4162,98.12,1997.65,12.64,4696.38,380.96,45.46,-0.008287851
4163,98.97,2007.71,12.09,4673.5,380.94,45.85,0.008662862
4166,98.36,2001.54,12.66,4648.11,380.57,45.31,-0.006163484
4167,97.99,1988.44,13.5,4629.62,379.43,44.75,-0.003761692
4168,101,1995.69,12.88,4585.96,378.62,44.56,0.03071742
4169,101.43,1997.45,12.8,4581.74,378.67,44.26,0.004257426
4170,101.66,1985.54,13.31,4557.72,377.31,43.79,0.002267574
4173,101.63,1984.13,14.12,4562.65,377.69,43.57,-0.000295101
4174,100.86,1998.98,12.73,4608.62,377.69,44.14,-0.007576503
4175,101.58,2001.57,12.65,4598.45,377.66,43.73,0.007138608
4176,101.79,2011.36,12.03,4543.37,376.84,43.79,0.002067336
4177,100.96,2010.4,12.11,4537.04,377.27,43.46,-0.008154043
4180,101.06,1994.29,13.69,4496.28,377.68,42.8,0.000990491
4181,102.64,1982.77,14.93,4500.45,378.34,42.56,0.015634277
4182,101.75,1998.3,13.27,4525.35,377.76,43.17,-0.008671083
4183,97.87,1965.99,15.64,4521.24,378.41,42.23,-0.038132678
4184,100.75,1982.85,14.85,4533.26,377.64,42.42,0.029426791
4187,100.11,1977.8,15.98,4567.82,377.94,41.56,-0.006352357
4188,100.75,1972.29,16.31,4469.27,377.48,41.56,0.006392968
4189,99.18,1946.16,16.71,4459.81,379.03,40.71,-0.015583127
4190,99.9,1946.17,16.16,4435.86,379.17,40.93,0.007259528
4191,99.62,1967.9,14.55,4403.13,378.1,41.28,-0.002802803
4194,99.62,1964.82,15.46,4437.55,379.05,41.82,0
4195,98.75,1935.1,17.2,4414.51,380.59,41.45,-0.008733186
4196,100.8,1968.89,15.11,4369.79,381.2,42.07,0.020759494
4197,101.02,1928.21,18.76,4325.05,381.51,41.41,0.00218254
4198,100.73,1906.13,21.24,4315.9,381.2,40.51,-0.002870719
4201,99.81,1874.74,24.64,4316.18,381.64,40.92,-0.009133327
4202,98.75,1877.7,22.79,4203.73,382.95,41.16,-0.010620178
4203,97.54,1862.49,26.25,4154.85,385.18,40.64,-0.012253165
4204,96.26,1862.76,25.2,4194.06,383.92,40.27,-0.013122821
4205,97.67,1886.76,21.99,4206.79,383.4,40.72,0.014647829
4208,99.76,1904.01,18.57,4183.46,383.59,40.84,0.021398587
4209,102.47,1941.28,16.08,4212.98,383.4,41.0099,0.027165196
4210,102.99,1927.11,17.87,4165.75,382.69,40.74,0.005074656
4211,104.83,1950.82,16.53,4220.03,381.57,40.73,0.017865812
4212,105.22,1964.58,16.11,4182.43,381.7,41.02,0.003720309
4215,105.11,1961.63,16.04,4183.9,382.37,40.7,-0.001045429
4216,106.74,1985.05,14.39,4209.31,382.08,41.52,0.015507564
4217,107.34,1982.3,15.15,4257.58,381.59,41.58,0.005621135
4218,106.98,1994.65,14.52,4217.69,381.02,41.97,-0.003353829
4219,108,2018.05,14.03,4201.84,379.4,42.15,0.009534492
4222,109.4,2017.81,14.73,4172.16,378.22,41.8,0.012962963
4223,108.6,2012.1,14.89,4102.52,379.15,41.84,-0.007312614
4224,108.86,2023.57,14.17,4121.3,378.16,41.47,0.002394107
4225,108.7,2031.21,13.67,4124.92,377.57,40.96,-0.001469778
4226,109.01,2031.92,13.12,4156.33,378.17,41.22,0.002851886
4229,108.83,2038.26,12.67,4115.03,377.94,41.33,-0.001651225
4230,109.7,2039.68,12.92,4121.15,377.44,41.29,0.007994119
4231,111.25,2038.25,13.02,4102.56,377.82,41.21,0.014129444
4232,112.82,2039.33,13.79,3993.9,377.74,41.1,0.01411236
4233,114.18,2039.82,13.31,4044.64,377.94,41.44,0.0120546
4236,113.99,2041.32,13.99,4048.33,377.81,41,-0.001664039
4237,115.47,2051.8,13.86,4016.6,377.87,41.22,0.012983595
4238,114.67,2048.72,13.96,4009.29,377.16,41.2,-0.006928206
4239,116.31,2052.75,13.58,4049.44,377.5,41.13,0.01430191
4240,116.47,2063.5,12.9,4077.48,377.92,42.44,0.001375634
4243,118.625,2069.41,12.62,4046.01,378.05,42.09,0.018502619
4244,117.6,2067.03,12.25,4010.85,379.23,41.82,-0.008640674
4245,119,2072.83,12.07,3997.79,379.89,42.349,0.011904762
4247,118.93,2067.56,13.33,3742.98,379.89,41.5,-0.000588235
4250,115.07,2053.44,14.29,3827.07,379.84,40.79,-0.032456067
4251,114.63,2066.55,12.85,3742.1,378.22,40.78,-0.003823759
4252,115.93,2074.33,12.47,3726.88,377.88,40.89,0.011340836
4253,115.49,2071.92,12.38,3711.46,378.55,40.96,-0.003795394
4254,115,2075.37,11.82,3691.08,376.82,40.88,-0.004242792
4257,112.4,2060.31,14.21,3592.7,377.76,40.28,-0.022608696
4258,114.12,2059.82,14.89,3622.67,379.29,39.9,0.015302491
4259,111.95,2026.14,18.53,3530.65,379.86,39.31,-0.019015072
4260,111.62,2035.33,20.08,3511.66,379.33,38.98,-0.002947745
4261,109.73,2002.33,21.08,3461.23,380.92,38.34,-0.016932449
4264,108.225,1989.63,20.42,3413.63,380.43,37.79,-0.013715483
4265,106.745,1972.74,23.57,3375.12,381.66,37.73,-0.013675214
4266,109.41,2012.89,19.44,3404.29,380.44,38.05,0.024966041
4267,112.65,2061.23,16.81,3348.93,379.15,38.57,0.029613381
4268,111.78,2070.65,16.49,3407.35,379.35,38.84,-0.007723036
4271,112.94,2078.54,15.25,3349.5,379.53,39.38,0.010377527
4272,112.54,2082.17,14.8,3400.88,377.75,39.02,-0.003541704
4273,112.01,2081.88,14.37,3336.95,378,39.11,-0.004709437
4275,113.99,2088.77,14.5,3318.12,378.22,39.42,0.017676993
4278,113.91,2090.57,15.06,3279.68,378.96,39.18,-0.000701816
4279,112.52,2080.35,15.92,3276.98,379.7,39.26,-0.012202616
4280,110.38,2058.9,19.2,3232.8,379.64,39.29,-0.019018841
4282,109.33,2058.2,17.79,3208.34,380.04,38.77,-0.009512593
4285,106.25,2020.58,19.92,3128.33,380.77,38.08,-0.028171591
4286,106.26,2002.61,21.12,3076.87,382.28,37.92,9.41E-05
4287,107.75,2025.9,19.31,3067.03,381.42,38.74,0.01402221
4288,111.89,2062.14,17.01,3066.08,380.71,39.4,0.038422274
4289,112.01,2044.81,17.55,3045.63,381.76,39.27,0.001072482
4292,109.25,2028.26,19.6,2961.66,382.58,38.95,-0.024640657
4293,110.22,2023.03,20.56,2927.4,382.86,39.29,0.008878719
4294,109.8,2011.27,21.48,2985.03,384.18,39.07,-0.003810561
4295,106.82,1992.67,22.39,2937.02,384.22,39.16,-0.027140255
4296,105.99,2019.42,20.95,3003.95,382.89,39.49,-0.007770081
4300,108.72,2022.55,19.89,2925.62,383.32,39.43,0.025757147
4301,109.55,2032.12,18.85,2963.29,382.8,40.3,0.00763429
4302,112.4,2063.15,16.4,2929,381.76,41.07,0.026015518
4303,112.98,2051.82,16.66,2914.15,382.48,40.76,0.005160142
4306,113.1,2057.09,15.52,2898.13,382.16,40.78,0.001062135
4307,109.14,2029.55,17.22,2933.01,383.14,40.56,-0.035013263
4308,115.31,2002.16,20.44,2891.07,384.03,40.12,0.056532894
4309,118.9,2021.25,18.76,2878.39,383.37,40.12,0.031133466
4310,117.16,1994.99,20.97,2990.45,384.62,39.02,-0.014634146
4313,118.63,2020.85,19.43,3041.53,385.02,39.72,0.012546944
4314,118.65,2050.03,17.33,3167.07,383.79,40.47,0.000168591
4315,119.56,2041.51,18.33,3038.18,383.48,40.27,0.007669617
4316,119.94,2062.52,16.85,3100.79,383.54,40.51,0.003178321
4317,118.93,2055.47,17.29,3139.97,381.14,39.82,-0.008420877
4320,119.72,2046.74,18.55,3181.17,381.11,39.76,0.006642563
4321,122.02,2068.59,17.23,3106.21,380.09,39.66,0.019211493
4322,124.88,2068.53,16.96,3063.68,379.69,39.37,0.023438781
4323,126.46,2088.48,15.34,3151.57,380.77,40.21,0.012652146
4324,127.08,2096.99,14.69,3219.66,380.53,40.67,0.004902736
4328,127.83,2100.34,15.8,3221.64,378.78,40.58,0.005901794
4329,128.715,2099.68,15.45,3178.67,379.59,40.57,0.006923257
4330,128.45,2097.45,15.29,3161.98,379.45,40.4,-0.002058812
4331,129.495,2110.3,14.3,3145.43,379.3,40.67,0.008135461
4334,133,2109.66,14.56,3103.25,380.3,40.26,0.027066682
4335,132.17,2115.48,13.69,3100.23,381.3,40.84,-0.006240602
4336,128.79,2113.86,13.84,3162.32,382.02,40.76,-0.025573126
4337,130.415,2110.74,13.91,3111.84,380.78,40.77,0.012617439
4338,128.46,2104.5,13.34,3183.79,381,40.74,-0.014990607
4341,129.09,2117.39,13.04,3121.98,379.48,40.68,0.00490425
4342,129.36,2107.78,13.86,3153.36,378.92,40.365,0.002091564
4343,128.54,2098.53,14.23,3154.55,378.42,39.93,-0.006338899
4344,126.41,2101.04,14.04,3134.4,378.51,39.87,-0.016570717
4345,126.6,2071.26,15.2,3105.62,375.66,39.26,0.001503046
4348,127.14,2079.43,15.06,3090.46,376.26,39.11,0.004265403
4349,124.51,2044.16,16.69,3026.9,376.77,38.24,-0.020685858
4350,122.24,2040.24,16.87,3040.39,376.6,38.53,-0.018231467
4351,124.45,2065.95,15.42,3017.31,377.14,38.77,0.018079188
4352,123.59,2053.4,16,2942.42,376.4,38.3,-0.006910406
4355,124.95,2081.19,15.61,2915.36,376.79,38.76,0.011004127
4356,127.04,2074.28,15.66,2894.22,377.12,39.21,0.016726691
4357,128.47,2099.5,13.97,2961.59,379.14,40.17,0.011256297
4358,127.495,2089.27,14.07,2932.48,379.1,39.49,-0.00758932
4359,125.9,2108.1,13.02,2978.45,380.73,40.08,-0.012510295
4362,127.21,2104.42,13.41,3005.75,381.47,40.2,0.010405083
4363,126.69,2091.5,13.62,2993.48,381.8,40.36,-0.004087729
4364,123.38,2061.05,15.44,3027.47,381.81,39.72,-0.026126766
4365,124.24,2056.15,15.8,3092.39,380.41,39.35,0.006970336
4366,123.25,2061.02,15.07,3012.49,381.05,39.46,-0.007968448
4369,126.37,2086.24,14.51,3010.16,380.38,40.22,0.025314402
4370,124.43,2067.89,15.29,2967.12,380.65,40.13,-0.015351745
4371,124.25,2059.69,15.11,3042.35,381.8,40.63,-0.001446596
4372,125.32,2066.96,14.67,2999.43,381.71,41.24,0.00861167
4376,127.35,2080.62,14.74,3090.53,382.71,41.77,0.016198532
4377,126.01,2076.33,14.78,3125.87,381.82,41.56,-0.010522183
4378,125.6,2081.9,13.98,3016.06,381.84,42.43,-0.00325371
4379,126.56,2091.18,13.09,3025.88,380.26,42.85,0.007643312
4380,127.1,2102.06,12.58,3063.26,380.21,42.88,0.004266751
4383,126.85,2092.43,13.94,3059.11,380.21,42.63,-0.001966955
4384,126.3,2095.84,13.67,3090.84,381.82,42.82,-0.00433583
4385,126.78,2106.63,12.84,3186.08,381.55,43.12,0.003800475
4386,126.17,2104.99,12.6,3214.45,382.16,43.46,-0.004811484
4387,124.75,2081.18,13.89,3192.59,382.87,42.7,-0.011254656
4390,127.6,2100.4,13.3,3185.97,382.13,42.66,0.022845691
4391,126.91,2097.29,13.25,3151.53,381.78,42.91,-0.005407524
4392,128.62,2107.96,12.71,3154.5,380.8,43.37,0.013474116
4393,129.67,2112.93,12.48,3217.42,381.48,43.69,0.008163583
4394,130.28,2117.69,12.29,3220.04,382.51,43.845,0.004704249
4397,132.65,2108.92,13.12,3209.69,382.47,44.02,0.018191587
4398,130.56,2114.76,12.41,3214.46,382.31,44.09,-0.015755748
4399,128.64,2106.85,13.39,3260.59,381.64,43.54,-0.014705882
4400,125.15,2085.51,14.55,3295.22,381.12,42.88,-0.027129975
4401,128.95,2108.29,12.7,3282.23,379.81,43.14,0.030363564
4404,128.7,2114.49,12.85,3283.75,379.24,43.39,-0.001938736
4405,125.8,2089.46,14.31,3332.34,378.2,42.92,-0.022533023
4406,125.01,2080.15,15.15,3335.08,378.04,42.39,-0.006279809
4407,125.26,2088,15.13,3263.93,378.34,42.33,0.00199984
4408,127.62,2116.1,12.86,3278.62,379.16,42.87,0.018840811
4411,126.32,2105.33,13.85,3259.83,377.19,42.46,-0.010186491
4412,125.865,2099.12,13.86,3319.6,377.29,42.32,-0.003601963
4413,126.01,2098.48,13.76,3321.14,377.66,42.4,0.001152028
4414,128.95,2121.1,12.74,3323.46,378.28,42.82,0.023331482
4415,128.77,2122.73,12.38,3315.52,380.26,43.15,-0.00139589
4418,130.19,2129.2,12.73,3300.65,378.5,42.71,0.011027413
4419,130.07,2127.83,12.85,3217.22,376.81,42.78,-0.00092173
4420,130.06,2125.85,12.88,3240.74,376.52,42.75,-7.69E-05
4421,131.39,2130.82,12.11,3295.84,377.38,42.6,0.01022605
4422,132.54,2126.06,12.13,3250.58,376.24,42.74,0.008752569
4426,129.62,2104.2,14.06,3181.91,376.43,42.06,-0.022031085
4427,132.045,2123.48,13.27,3142.28,376.26,42.07,0.018708533
4428,131.78,2120.79,13.31,3156.71,376.3,41.52,-0.002006892
4429,130.28,2107.39,13.84,3229.74,377.12,41.12,-0.011382607
4432,130.535,2111.73,13.97,3225.21,375.12,40.96,0.001957323
4433,129.96,2109.6,14.24,3262.07,374.74,41.12,-0.004404949
4434,130.12,2114.07,13.66,3208.43,373.49,40.91,0.001231148
4435,129.36,2095.84,14.71,3153.76,374.34,40.29,-0.005840762
4436,128.65,2092.83,14.21,3180.91,371.81,40.11,-0.005488559
4439,127.8,2079.28,15.29,3172.61,372.59,40.1,-0.006607073
4440,127.42,2080.15,14.47,3245.33,372.39,39.86,-0.002973396
4441,128.88,2105.2,13.22,3277.03,372.24,40.44,0.01145817
4442,128.59,2108.86,12.85,3242.41,373.22,40.24,-0.002250155
4443,127.17,2094.11,13.78,3205.85,373.51,40.24,-0.011042849
4446,126.92,2084.43,15.39,3179.93,373.39,39.79,-0.001965872
4447,127.6,2096.29,14.81,3189.73,373.93,39.8,0.005357706
4448,127.3,2100.44,14.5,3194.9,373.94,40.04,-0.002351097
4449,127.88,2121.24,13.19,3202.51,374.78,40.41,0.004556167
4450,126.6,2109.99,13.96,3159.19,375.78,40.06,-0.010009384
4453,127.61,2122.85,12.74,3170.89,374.47,40.64,0.007977883
4454,127.03,2124.2,12.11,3212.19,372.73,41.04,-0.004545098
4455,128.11,2108.58,13.26,3185.61,373.15,40.75,0.008501929
4456,127.5,2102.31,14.01,3178.32,372.94,40.31,-0.004761533
4457,126.75,2101.49,14.02,3189.86,371.4,39.93,-0.005882353
4460,124.53,2057.64,18.85,3159.62,373.87,39.04,-0.017514793
4461,125.425,2063.11,18.23,3226.12,374.14,39.62,0.007187023
4462,126.6,2077.42,16.09,3167.14,372.43,39.59,0.009368148
4463,126.44,2076.78,16.79,3175.73,372.62,39.78,-0.001263823
4467,126,2068.76,17.01,3019.81,374.39,38.67,-0.003479911
4468,125.69,2081.34,16.09,2996.24,374.9,38.09,-0.002460317
4469,122.57,2046.68,19.66,2997.04,376.2,36.78,-0.024822977
4470,120.07,2051.31,19.97,3042.31,374.58,37.49,-0.020396508
4471,123.28,2076.62,16.83,3042.99,372.87,38.44,0.026734405
4474,125.66,2099.6,13.9,3029.57,372.01,38.7,0.019305646
4475,125.61,2108.95,13.37,3037.76,372.49,38.77,-0.000397899
4476,126.82,2107.4,13.23,2986.91,373.04,38.33,0.009632991
4477,128.51,2124.29,12.11,2974.46,372.89,38.81,0.013325974
4478,129.62,2126.64,11.95,2964.08,373.14,38.76,0.00863746
4481,132.07,2128.28,12.25,2930.25,372.76,38.51,0.018901404
4482,130.75,2119.21,12.22,2935.76,373.49,38.52,-0.0099947
4483,125.22,2114.15,12.12,2895.4,373.76,37.97,-0.042294455
4484,125.16,2102.15,12.64,2863.61,374.57,37.6,-0.000479157
4485,124.5,2079.65,13.74,2831.61,374.8,37.06,-0.00527325
4488,122.77,2067.64,15.6,2787.79,375.97,36.36,-0.013895582
4489,123.38,2093.25,13.44,2808.89,375.41,36.73,0.004968641
4490,122.99,2108.57,12.5,2817.82,375.01,37.09,-0.003160966
4491,122.37,2108.63,12.13,2809.74,374.75,36.72,-0.00504106
4492,121.3,2103.84,12.12,2771.17,376.3,37.12,-0.008743973
4495,118.44,2098.04,12.56,2700.08,376.68,36.5,-0.023577906
4496,114.64,2093.32,13,2719.52,375.82,36.63,-0.032083755
4497,115.4,2099.84,12.51,2704.84,374.02,36.64,0.006629449
4498,115.13,2083.56,13.77,2690.94,374.67,36.32,-0.002339688
4499,115.52,2077.57,13.39,2674.26,375.76,36.3,0.003387475
4502,119.72,2104.18,12.23,2742.69,375.05,36.91,0.036357341
4503,113.49,2084.07,13.71,2682.15,376.79,36.1,-0.052038089
